URL,Manufacturer,ASIN,Product details
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-42,WildHorn,B09QL66G55,"  Care Instructions: Hand Wash Only    ?LOTS OF STORAGE SPACE&POCKETS- This travel backpack design with multi independent pockets for large storage and organization for small items. 2 spacious main multi compartments with many hidden pockets can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.<br>    ?DIMENSION & DURABLE MATERIAL - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.Separate padded laptop compartment fits most 15.5 inch laptop /Ipad/Computer.The business computer backpack made from high quality polyester fabric shockproof with high density nylon lining for better TEAR & WATER RESISTANT and heavy duty backpack.<br>    ?MULTIPURPOSE - At checkpoint, unfolds the travel backpack freely 90-180 degrees making you quickly through the airport security and keep items tidy, exclusive designed for airplane travel. The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack. Perfect travel gifts for men women who like international travel, camping, hiking and overnight trip.<br>    ?SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.So you never have to worry about someone stealing your laptop, ipad, business file, homework and anything value, keep you a nice peace of mind. Durable metal zippers close and open smoothly, ensure a secure and long-lasting usage everyday or weekend.;Age Range Description: Adult; Pocket Description: Utility Pocket; Pattern Name: Solid; Style Name: Classic<br>    ?BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel of this Backpack design help for the air convection, ventilation and heat elimination. Comfortable wide breathable mesh shoulder straps with plentiful sponge pad help relieve the stress from your shoulder. Both sides of the shoulder strap with design, can hang sunglasses and other small pendants.Premium bookbags for men also school backpack for teen boys. And it is a Ideal gifts for men women.<br>   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfbXRmOjIwMTUyNzQwNjAwOTk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYQJHXR%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,EnconImpexPvtLtd,B09ZYQJHXR,"  Care Instructions: Hand Wash Only    ? PREMIUM MATERIAL: Made from high quality, waterproof hard EVA material. Premium quality smooth zippers, pullers, buckles.;Special Features: Locking; Style Name: Modern<br>    ? ORGANISED DESIGN: This backpack has one roomy spaced compartment with built in soft padded sleeve to protect laptops upto 16 inch. Separate sleeve for tablet/ Ipad. Spacious enough to hold your clothings, folders, documents etc. Also includes organised pockets to hold electronic diary, power bank, pens. mobile etc. Soft handle for better comfort. Adjustable and padded shoulder straps make it comfortable during use.<br>    ? ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, wallet. This invisible design increases the security of your belongings. Dimensions: 30 cms x 8 cms x 45 cms (LxWxH). Capacity: 11 Lit<br>    ? USB FEATURE & TSA LOCK : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices. This backpack comes with a built-in TSA lock that gives the bag an added level of security. Helps deter thefts during travel.; ? TROLLEY STRAP : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling.; Age Range Description: Adult; Pattern Name: Solid; Theme: Sports<br>    Impact-resistant design. ID pouch, Mobile phone pouch. Zipper hidden pouch, Laptop slot, and Tablet slot. USB Charging slot on the outside. Shape-retaining construction. Water-resistant fabric. Premium leather zipper pulls. Top carry handle with leather grip. Air mesh back padding. Adjustable padded shoulder straps with metallic buckle and leather accents.<br>   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfbXRmOjIwMTY0Njg2ODY4NTk4OjowOjo&url=%2FSPENZ-BAGS-Backpack-Raincover-Baby-Pink%2Fdp%2FB0C3RNFHHV%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,SpenzBags,B0C3RNFHHV,"  Care Instructions: Hand Wash Only    LARGE CAPACITY & MANY POCKETS: This backpack has two main compartment pockets. One separate laptop compartment holds 15.6 Inch Laptop as well as 15 Inch, 14 Inch and 13 Inch Mac book or Laptop. The other one packing compartment is roomy for daily necessities and tech electronics accessories. Front compartment with zipper pocket and 2 elastic mesh side pockets.Make your items organized and easier to find.    COMFY & BREATHABLE BACKPACK: Adjustable shoulder straps and back side comes with comfortable and breathable mesh design, relieves the stress of your shoulder. A comfortable airflow foam-pad back design with soft, multi-panel breathable mesh padding, offer your back maximum back support. A foam-padded top handle for a long time carry on.    HIGH QUALITY MATERIAL: Our backpack made of waterproof and quality Polyester fabric with metal zippers. Lightweight and sturdy, ensure a secure & long-lasting usage every day. Perfects for weekend getaways, shopping, office work, business traveling and other outdoor activities. Also, it is a perfect student’s backpack for women, men, teens, boys and girls.    LAPTOP PROTECTION: Separate laptop compartment with foam padded of this back pack offers the optimal protection for your 15.6 inch laptop. Mesh pockets for mouse, adapter, charging cord and other electronics. Take the worry out of your work and study.    IDEAL GIFT: This fashionable backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.   "
https://www.amazon.in/Zebronics-TechshieldA1-Compartment-15-6-inch-Polyester/dp/B0C6QV9GCY/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-45,SpenzBags,B0C3RNFHHV,"  The Zebronics Techsheild A1 backpack comes with 2 compartments,adjustable shoulder straps,side mesh for keeping bottle.    The backpack contains a unique secret pocket on the backside of the backpack.    It contains spacious front pocket that can accommodate your belonging efficiently.    You can keep assets you need for immediate access.Also it contains a safe laptop compartment when you can keep a 15.6inch laptop or smaller ones easily.    It's water-resistant, good quality zipper, light weight.    It has a Padded Adjustable Shoulder Straps and a trolley support strap for maximum comfort and to make your travel journey   "
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-46,SpenzBags,B0C3RNFHHV,"  The bag dimensions are: 39.5 cm x 26 cm x 20 cm, Weight: 750 gm.    Exteriors & Interiors: 3 LAYERED PROTECTION. Waterproof Oxford Fabric (BPA-free), Innermost PU layer (for strength & stability), Sandwiched nylon fibers.    Highlights: 13 well-sized pockets for storage and organization, roomy main section, three 14 cm x 8.15 cm insulated milk bottle pockets, separate dry and wet sections, anti-theft back pocket, front and back openings for easy accessibility, key chain clip, D-rings for hands-free usability, adjustable 5-cm wide cushioned back straps.    What's new: Carefully selected fabric and high-quality hardware (zippers, rivets, gauge buttons) after extensive research. Lightweight design that doesn't compromise durability, ensuring it can sustain heavy weight without adding bulk.    Care instructions: Hand wipe with a damp cloth using a mild cleanser, avoid bleach, and do not iron.   "
https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-47,Ramaluxurystore,B0BYB631NR,"  Care Instructions: Wipe with Dry Cloth    Care Instructions: Wipe with Dry Cloth    PREMIUM MATERIAL: Made from high quality, Premium quality smooth zippers, pullers, buckles.    Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.   "
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-48,NoProductDimensions‏‎43x23x23cm;300GramsDateFirstAvailable‏‎20November2017Manufacturer‏‎Auxter,B07F2H25NP,"  Material / Dimension : Outer Material - Premium leatherette Fabric, Inner Material – Soft Polyester, Size: 43 cm x 23 cm x 23 cm. (L x B x H), Color : Black    Capacity: 23 Liters, 1 Large Double Zip Closure Compartment, 1 external Mesh Organizer Pocket for the earphones, ID card, Sanitizer, House keys, Fitness Band. 1 Main Compartment for all your Gym Clothes, Gym belt, towel, Gym gloves, shaker, shoe Pair etc.    Design: Design with Self Embossed logo On the Premium Leatherette Heavy Quality Material. 3.8 Cm Wide and 125 cm Long Adjustable Handle and Double side easy carry handle.    Manufacturing & Warranty: This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests This Product is come With 1 year of Warranty.    Suitable: Auxter Black Gym Bag/ Duffel bag is suitable for gym, Day trip bag, casual round bag, travel bag is suitable for men women boys and Girls. This Bag is trending For Gift Purpose   "
https://www.amazon.in/Nelle-Harper-Womens-Sling-Green/dp/B07JGQM7DC/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-49,RedTurksIndia,B07JGQM7DC,"  Style meets functionality with this well crafted sling along with attractive gold hardware giving it a classy vintage look    The inner magnetic closure compartments, and zipper pockets converts the bag into your efficiency partner for your A-game    Club it with your evening dress or sling it along for that satisfying shopping spree    Made in India   "
https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-50,RedTurksIndia,B07JGQM7DC,  Highly water-resistant finish to save inner items from water splashes    Adjustable shoulder strap    Top grab handle    Optimum quality of accessories and zipper for smoother functioning and high durability    Durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities   
https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-51,RedTurksIndia,B07JGQM7DC,"  Strong stitching at major stress points provide long-lasting durability against daily activities    Adjustable shoulder strap    Main large compartment with double zip closure    High quality double zippers, easy to access    Highly water-resistant finish to save inner items from water splashes   "
https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-52,SafariIndustries,B09B2581S9,"  100% Polyester, High Quality, Durable and Water Resistant Fabric    Front storage pocket keeps smaller items neatly organized and easy to access    Mesh pockets on both sides to accommodate your water bottle and umbrella    USB Charging Point to Charge On the Go - With our attached charging dock, now charing on the go is easier than before. Important Note: We do not provide Free Portable Charger with the Bag; 1-year International Warranty against manufacturing defects    Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfYnRmOjIwMDkwODYxOTg2Mjk4OjowOjo&url=%2FSwiss-Military-Laptop-Backpack-Canvas%2Fdp%2FB09T9NS7SB%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,SwissMilitary,B09T9NS7SB,"  Care Instructions: Wipe with Dry Cloth    PRODUCT 1:- Material: 100% Polyester Melange with PU, Capacity: 29.L Approx. Size: 47x32x19(cm) Approx.<br>    PRODUCT 1:- Cushion Handle, Utility Pocket For Mobile & Power Bank, Quick Access Pocket<br>    PRODUCT 1:- 2 Side Pocket Cum Bottle Holder, Separate Compartment For Files & Organiser Pocket<br>    PRODUCT 2:- Solid 16 oz canvas with PU reinforced trims Ideal for travel / leisure with compact storage; PRODUCT 2:- 2.2L Approx. storage capacity<br>    Style Name: Casual; Special Features: Laptop Compartment; Closure Type: Zipper; Strap Type: Shoulder Strap; Color Name: Combo Option 3; Water Resistance Level: Water Resistant; Age Range Description: Adult<br>   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfYnRmOjIwMTAzMjc2MzA0MTk4OjowOjo&url=%2FGeneric-FRBG-004-FRBG-NAVY-LAPTOP-BACKPACK%2Fdp%2FB0B5VHV5NH%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"FOREVERBAGSIBLDNG NO B7B,GALANO 102/103/104,ParasnathComplex,Bhiwandi-421302",B0B5VHV5NH,"  Care Instructions: Hand Wash Only    Fit Type: Regular    Front Long Pocket is suitable for items you need to have an easy access. Main compartment has space for books, documents and organizer pockets are suitable for wallet / key chains and stationary.    Simple Modern Legacy Backpack is ideal for school, work, traveling, and everyday use for men, women and kids.; PREMIUM FABRIC : Stylish and durable laptop backpack for school /college and travel.    it is made of high grade water resistant polyester material that gives it strength and durable for long-term use. Is carries 12 months warranty. Its ergonomics design makes you forget the load you are carrying, well-padded adjustable shoulder straps and padded breathable mesh Back Panel ensure ease of carrying.   "
