URL,Product Name,price(Rs),rating,reviews
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-112,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),699,3.6 out of 5 stars,105 ratings
https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-113,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,350,4.0 out of 5 stars,333 ratings
https://www.amazon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-114,American Tourister Casual Backpack,"1,249",4.2 out of 5 stars,"4,102 ratings"
https://www.amazon.in/HP-Essentials-Polyester-Laptop-Backpack/dp/B07GGS4RDV/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-115,"HP Essentials Polyester Black, Grey Laptop Backpack","1,199",4.1 out of 5 stars,299 ratings
https://www.amazon.in/Hammonds-Flycatcher-Genuine-Leather-Messenger/dp/B07MDTVDQH/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-116,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown |Fits Upto 14 Inch Laptop Bag/MacBook |Leather Bag for Men with Shoulder Straps |Crossbody Laptop Messenger Bag for Men","2,417.00",4.4 out of 5 stars,"2,422 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA0OTE0MTY2ODc3NTk5OjE2OTI4MDkyNTQ6c3BfYnRmOjMwMDAyNDk5ODI1NzczMjo6MDo6&url=%2FEUME-Ease-Built-Anti-Theft-Up%2Fdp%2FB07NZBG7YX%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"EUME Ease - 31L Premium Laptop Bag for Men, Black | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook | Travel Bag | Business Bag |Office Bag for Men & Women","5,599.00",3.8 out of 5 stars,23 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA0OTE0MTY2ODc3NTk5OjE2OTI4MDkyNTQ6c3BfYnRmOjIwMTM1Mzg3ODI2ODk4OjowOjo&url=%2FWILDHORN-Backpack-Compartment-Business-Stitching%2Fdp%2FB09QL66G55%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1 out of 5 stars,"1,621 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfYXRmX25leHQ6MzAwMDI5NjYwNjM3ODMyOjowOjo&url=%2FEUME-Ltrs-Laptop-Backpack-2400011_B_BuyMore%2Fdp%2FB07JQ21Z5T%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Alexis 31 Ltrs Laptop Backpack for Office & Travel Use for Men & Women | Water Resistance Bag | Fit Up to 15.6-inch Laptop,"2,199",4.1 out of 5 stars,139 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0 out of 5 stars,540 ratings
https://www.amazon.in/Trunkit-Waterproof-Travelling-Trekking-Backpack/dp/B08GZB73RZ/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-115,Trunkit Waterproof Travelling Trekking Hiking Camping Bag Backpack Series 55 litres Mt Calling Rucksack with Rain Cover,559,4.0 out of 5 stars,"1,044 ratings"
https://www.amazon.in/BEAUTY-GIRLS-Polyester-Waterproof-Backpack/dp/B08YRFQHQX/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-116,"BEAUTY GIRLS 1531 Polyester Waterproof 30 L Floral Printed School, College Tuition Laptop Backpack Bag for Girls & Women",829,4.3 out of 5 stars,"1,588 ratings"
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-117,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1 out of 5 stars,"7,036 ratings"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-118,Gear Vintage2 28L Medium Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack for Men/Women- Black,979,4.4 out of 5 stars,"1,881 ratings"
https://www.amazon.in/ZIPLINE-Polyester-Backpack-College-Outdoor/dp/B09XN3YD4Q/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-119,Zipline Unisex Casual Polyester 36 L Blue Backpack School Bag Women Men Boys Girls College Bag,843,3.7 out of 5 stars,136 ratings
https://www.amazon.in/HP-15-6-inch-Backpacks-Pass-Through-793A6AA/dp/B0BYDXVM5Q/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-120,HP 320 15.6-inch Backpacks/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/Padded Laptop Pocket/1 Year Limited Warranty (793A6AA),"1,049.00",3.9 out of 5 stars,23 ratings
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-121,"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print","1,004",4.3 out of 5 stars,4 ratings
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-122,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,3.8 out of 5 stars,"2,547 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfbXRmOjIwMDk3NjEyMjMxMjk4OjowOjo&url=%2Fuppercase-Overnighter-Backpack-Repellent-Sustainable%2Fdp%2FB0B8NV9YX3%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,uppercase Medium 21 Ltrs Office Overnighter (14.6 inch) Laptop Backpack 2700EBP1 3x More Water Repellent Sustainable Bags with Rain Proof Zippers Maroon,"1,550",3.7 out of 5 stars,32 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfbXRmOjIwMDk3NjEyMjMxNjk4OjowOjo&url=%2Fuppercase-Backpack-1800EBP1-resistant-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls(Pink)","1,200",4.4 out of 5 stars,35 ratings
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-125,Skybags Unisex Grey Jacqard 34L Laptop Bags,"1,248",4.1 out of 5 stars,85 ratings
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-126,Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290),"1,629.00",4.3 out of 5 stars,686 ratings
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-127,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,199.00",4.4 out of 5 stars,63 ratings
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-128,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",398,4.1 out of 5 stars,"9,714 ratings"
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-129,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),649,3.8 out of 5 stars,"1,910 ratings"
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BVRJYD9Q/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-130,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.7 out of 5 stars,55 ratings
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B08RS6FXYT/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-131,Arctic Fox Joker Anti Theft Backpack with USB Charging Port 15 Inch Laptop Backpack,"1,815.00",4.5 out of 5 stars,269 ratings
https://www.amazon.in/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-132,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour","1,004",3.0 out of 5 stars,4 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,180 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfYnRmOjIwMDk3NjEyMjMxODk4OjowOjo&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC48NDJP%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty","1,600",4.5 out of 5 stars,32 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg1OTk1NjU5MzA4NTk5OjE2OTI4MDk0MzM6c3BfYXRmX25leHQ6MzAwMDEyMzM5NDMyODMyOjowOjo&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,35 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg1OTk1NjU5MzA4NTk5OjE2OTI4MDk0MzM6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2XC4H/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-131,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0 out of 5 stars,191 ratings
https://www.amazon.in/Safari-Overnighter-Resistant-Polyester-Travelling/dp/B097JK3X9D/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-132,"Safari Crew Overnighter Backpack, 40 Ltr Water Resistant Travel Laptop Bag, Black Polyester Backpack for Men and Women, Spacious Shoulder Bag for Travelling and Camping","1,709",4.3 out of 5 stars,263 ratings
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-133,"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print","1,004",4.3 out of 5 stars,4 ratings
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-134,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.8 out of 5 stars,633 ratings
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-135,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,979,4.3 out of 5 stars,"1,698 ratings"
https://www.amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-136,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","1,799",4.4 out of 5 stars,"1,149 ratings"
https://www.amazon.in/Dyazo-Backpack-Business-Notebook-computer/dp/B0C7HC675G/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-137,Dyazo Slim 15.6 inch Laptop Backpack Business Notebook computer bag suitable for office College School Men & Women,599,4.5 out of 5 stars,9 ratings
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-138,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,499,3.9 out of 5 stars,"1,159 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg1OTk1NjU5MzA4NTk5OjE2OTI4MDk0MzM6c3BfbXRmOjIwMDYzNzg0NDU4Mzk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0 out of 5 stars,540 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg1OTk1NjU5MzA4NTk5OjE2OTI4MDk0MzM6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78 ratings
https://www.amazon.in/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-141,INOVERA (LABEL) Women Handbags Shoulder Hobo Bag Purse With Long Strap,"1,299",4.1 out of 5 stars,"8,543 ratings"
https://www.amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-142,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),"1,794",4.3 out of 5 stars,"1,124 ratings"
https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-143,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",599,5.0 out of 5 stars,4 ratings
https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-144,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,"2,629",4.2 out of 5 stars,973 ratings
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27CYC4/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-145,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK)","1,815",3.8 out of 5 stars,343 ratings
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-146,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9 out of 5 stars,"3,459 ratings"
https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-147,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",305,4.1 out of 5 stars,500 ratings
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1692809433&sprefix=ba%2Caps%2C283&sr=8-148,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",699,4.2 out of 5 stars,998 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg1OTk1NjU5MzA4NTk5OjE2OTI4MDk0MzM6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,180 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg1OTk1NjU5MzA4NTk5OjE2OTI4MDk0MzM6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjYxOTk2NTE5MzM3NTk5OjE2OTI4MDk1MjU6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809525%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjYxOTk2NTE5MzM3NTk5OjE2OTI4MDk1MjU6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809525%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0 out of 5 stars,540 ratings
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-147,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",398,4.1 out of 5 stars,"9,714 ratings"
https://www.amazon.in/Wildcraft-Music-Backpack-Blue-11954/dp/B07N2PDVX4/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1692809525&sprefix=ba%2Caps%2C283&sr=8-148,Wildcraft 31 Ltrs 18.50 inchs Backpack (11954 Blue_Blue),"1,197",4.3 out of 5 stars,369 ratings
